park,unit_code,park_type,region,state,year,month,recreation_visits,recreation_hours
Reconstruction Era NHP,REER,National Historical Park,Southeast ,,2024.0,6.0,2282,801
Reconstruction Era NHP,REER,National Historical Park,Southeast ,,2024.0,7.0,2199,868
Reconstruction Era NHP,REER,National Historical Park,Southeast ,,2024.0,8.0,903,357
Reconstruction Era NHP,REER,National Historical Park,Southeast ,,2024.0,9.0,1367,448
Reconstruction Era NHP,REER,National Historical Park,Southeast ,,2024.0,10.0,1978,761
Reconstruction Era NHP,REER,National Historical Park,Southeast ,,2024.0,11.0,1824,709
Reconstruction Era NHP,REER,National Historical Park,Southeast ,,2024.0,12.0,1410,667
Redwood NP,REDW,National Park,Pacific West ,CA,2024.0,1.0,18772,68023
Redwood NP,REDW,National Park,Pacific West ,CA,2024.0,2.0,21190,77067
Redwood NP,REDW,National Park,Pacific West ,CA,2024.0,3.0,34687,133252
Redwood NP,REDW,National Park,Pacific West ,CA,2024.0,4.0,45248,173290
Redwood NP,REDW,National Park,Pacific West ,CA,2024.0,5.0,67073,263263
Redwood NP,REDW,National Park,Pacific West ,CA,2024.0,6.0,85190,352623
Redwood NP,REDW,National Park,Pacific West ,CA,2024.0,7.0,84702,378910
Redwood NP,REDW,National Park,Pacific West ,CA,2024.0,8.0,72318,319396
Redwood NP,REDW,National Park,Pacific West ,CA,2024.0,9.0,75387,272284
Redwood NP,REDW,National Park,Pacific West ,CA,2024.0,10.0,51797,196662
Redwood NP,REDW,National Park,Pacific West ,CA,2024.0,11.0,32140,119070
Redwood NP,REDW,National Park,Pacific West ,CA,2024.0,12.0,34379,123552
Richmond NBP,RICH,National Battlefield Park,Northeast ,VA,2024.0,1.0,10454,17121
Richmond NBP,RICH,National Battlefield Park,Northeast ,VA,2024.0,2.0,11045,18221
Richmond NBP,RICH,National Battlefield Park,Northeast ,VA,2024.0,3.0,14614,27157
Richmond NBP,RICH,National Battlefield Park,Northeast ,VA,2024.0,4.0,14923,26009
Richmond NBP,RICH,National Battlefield Park,Northeast ,VA,2024.0,5.0,14315,23316
Richmond NBP,RICH,National Battlefield Park,Northeast ,VA,2024.0,6.0,12628,22007
Richmond NBP,RICH,National Battlefield Park,Northeast ,VA,2024.0,7.0,12687,21145
Richmond NBP,RICH,National Battlefield Park,Northeast ,VA,2024.0,8.0,14029,22607
Richmond NBP,RICH,National Battlefield Park,Northeast ,VA,2024.0,9.0,12844,21186
Richmond NBP,RICH,National Battlefield Park,Northeast ,VA,2024.0,10.0,14487,22242
Richmond NBP,RICH,National Battlefield Park,Northeast ,VA,2024.0,11.0,12347,19851
Richmond NBP,RICH,National Battlefield Park,Northeast ,VA,2024.0,12.0,12165,20722
Rio Grande W&SR,RIGR,National Wild & Scenic River,Intermountain ,TX,2024.0,1.0,0,0
Rio Grande W&SR,RIGR,National Wild & Scenic River,Intermountain ,TX,2024.0,2.0,10,1692
Rio Grande W&SR,RIGR,National Wild & Scenic River,Intermountain ,TX,2024.0,3.0,85,14742
Rio Grande W&SR,RIGR,National Wild & Scenic River,Intermountain ,TX,2024.0,4.0,11,810
Rio Grande W&SR,RIGR,National Wild & Scenic River,Intermountain ,TX,2024.0,5.0,10,1596
Rio Grande W&SR,RIGR,National Wild & Scenic River,Intermountain ,TX,2024.0,6.0,31,3474
Rio Grande W&SR,RIGR,National Wild & Scenic River,Intermountain ,TX,2024.0,7.0,0,0
Rio Grande W&SR,RIGR,National Wild & Scenic River,Intermountain ,TX,2024.0,8.0,0,0
Rio Grande W&SR,RIGR,National Wild & Scenic River,Intermountain ,TX,2024.0,9.0,6,612
Rio Grande W&SR,RIGR,National Wild & Scenic River,Intermountain ,TX,2024.0,10.0,0,0
Rio Grande W&SR,RIGR,National Wild & Scenic River,Intermountain ,TX,2024.0,11.0,0,0
Rio Grande W&SR,RIGR,National Wild & Scenic River,Intermountain ,TX,2024.0,12.0,19,3282
River Raisin NBP,RIRA,National Battlefield Park,Midwest ,MI,2024.0,1.0,17479,34958
River Raisin NBP,RIRA,National Battlefield Park,Midwest ,MI,2024.0,2.0,18273,36546
River Raisin NBP,RIRA,National Battlefield Park,Midwest ,MI,2024.0,3.0,21303,42606
River Raisin NBP,RIRA,National Battlefield Park,Midwest ,MI,2024.0,4.0,26504,53008
River Raisin NBP,RIRA,National Battlefield Park,Midwest ,MI,2024.0,5.0,19220,38439
River Raisin NBP,RIRA,National Battlefield Park,Midwest ,MI,2024.0,6.0,15127,30254
River Raisin NBP,RIRA,National Battlefield Park,Midwest ,MI,2024.0,7.0,31367,62735
River Raisin NBP,RIRA,National Battlefield Park,Midwest ,MI,2024.0,8.0,26237,52473
River Raisin NBP,RIRA,National Battlefield Park,Midwest ,MI,2024.0,9.0,14504,29009
River Raisin NBP,RIRA,National Battlefield Park,Midwest ,MI,2024.0,10.0,19730,39460
River Raisin NBP,RIRA,National Battlefield Park,Midwest ,MI,2024.0,11.0,16336,32672
River Raisin NBP,RIRA,National Battlefield Park,Midwest ,MI,2024.0,12.0,14476,28952
Rock Creek Park,ROCR,Park (Other),National Capital ,DC,2024.0,1.0,123740,123769
Rock Creek Park,ROCR,Park (Other),National Capital ,DC,2024.0,2.0,118290,115887
Rock Creek Park,ROCR,Park (Other),National Capital ,DC,2024.0,3.0,139211,156990
Rock Creek Park,ROCR,Park (Other),National Capital ,DC,2024.0,4.0,148770,155416
Rock Creek Park,ROCR,Park (Other),National Capital ,DC,2024.0,5.0,172403,192420
Rock Creek Park,ROCR,Park (Other),National Capital ,DC,2024.0,6.0,205194,219308
Rock Creek Park,ROCR,Park (Other),National Capital ,DC,2024.0,7.0,226413,321724
Rock Creek Park,ROCR,Park (Other),National Capital ,DC,2024.0,8.0,213668,232065
Rock Creek Park,ROCR,Park (Other),National Capital ,DC,2024.0,9.0,169835,208332
Rock Creek Park,ROCR,Park (Other),National Capital ,DC,2024.0,10.0,165782,204244
Rock Creek Park,ROCR,Park (Other),National Capital ,DC,2024.0,11.0,131386,140673
Rock Creek Park,ROCR,Park (Other),National Capital ,DC,2024.0,12.0,102478,97097
Rocky Mountain NP,ROMO,National Park,Intermountain ,CO,2024.0,1.0,110891,670341
Rocky Mountain NP,ROMO,National Park,Intermountain ,CO,2024.0,2.0,105737,639221
Rocky Mountain NP,ROMO,National Park,Intermountain ,CO,2024.0,3.0,145605,882592
Rocky Mountain NP,ROMO,National Park,Intermountain ,CO,2024.0,4.0,158901,968445
Rocky Mountain NP,ROMO,National Park,Intermountain ,CO,2024.0,5.0,324802,2175053
Rocky Mountain NP,ROMO,National Park,Intermountain ,CO,2024.0,6.0,641278,4477494
Rocky Mountain NP,ROMO,National Park,Intermountain ,CO,2024.0,7.0,758522,5386412
Rocky Mountain NP,ROMO,National Park,Intermountain ,CO,2024.0,8.0,624133,4518221
Rocky Mountain NP,ROMO,National Park,Intermountain ,CO,2024.0,9.0,615714,4033711
Rocky Mountain NP,ROMO,National Park,Intermountain ,CO,2024.0,10.0,398638,2423190
Rocky Mountain NP,ROMO,National Park,Intermountain ,CO,2024.0,11.0,140097,850951
Rocky Mountain NP,ROMO,National Park,Intermountain ,CO,2024.0,12.0,130031,785640
Roger Williams NMEM,ROWI,National Memorial,Northeast ,RI,2024.0,1.0,643,386
Roger Williams NMEM,ROWI,National Memorial,Northeast ,RI,2024.0,2.0,1166,771
Roger Williams NMEM,ROWI,National Memorial,Northeast ,RI,2024.0,3.0,1811,1128
Roger Williams NMEM,ROWI,National Memorial,Northeast ,RI,2024.0,4.0,3469,7396
Roger Williams NMEM,ROWI,National Memorial,Northeast ,RI,2024.0,5.0,4337,5416
Roger Williams NMEM,ROWI,National Memorial,Northeast ,RI,2024.0,6.0,6763,8440
Roger Williams NMEM,ROWI,National Memorial,Northeast ,RI,2024.0,7.0,5392,7472
Roger Williams NMEM,ROWI,National Memorial,Northeast ,RI,2024.0,8.0,7026,9068
Roger Williams NMEM,ROWI,National Memorial,Northeast ,RI,2024.0,9.0,5210,6688
Roger Williams NMEM,ROWI,National Memorial,Northeast ,RI,2024.0,10.0,4344,5576
Roger Williams NMEM,ROWI,National Memorial,Northeast ,RI,2024.0,11.0,1898,1491
Roger Williams NMEM,ROWI,National Memorial,Northeast ,RI,2024.0,12.0,1183,779
Rosie The Riveter WWII Home Front NHP,RORI,National Historical Park,Pacific West ,,2024.0,1.0,2387,7161
Rosie The Riveter WWII Home Front NHP,RORI,National Historical Park,Pacific West ,,2024.0,2.0,2606,7818
Rosie The Riveter WWII Home Front NHP,RORI,National Historical Park,Pacific West ,,2024.0,3.0,3603,10809
Rosie The Riveter WWII Home Front NHP,RORI,National Historical Park,Pacific West ,,2024.0,4.0,2521,7563
Rosie The Riveter WWII Home Front NHP,RORI,National Historical Park,Pacific West ,,2024.0,5.0,3104,9312
Rosie The Riveter WWII Home Front NHP,RORI,National Historical Park,Pacific West ,,2024.0,6.0,3128,9384
Rosie The Riveter WWII Home Front NHP,RORI,National Historical Park,Pacific West ,,2024.0,7.0,3229,9687
Rosie The Riveter WWII Home Front NHP,RORI,National Historical Park,Pacific West ,,2024.0,8.0,2727,8181
Rosie The Riveter WWII Home Front NHP,RORI,National Historical Park,Pacific West ,,2024.0,9.0,2781,8343
Rosie The Riveter WWII Home Front NHP,RORI,National Historical Park,Pacific West ,,2024.0,10.0,3058,9174
Rosie The Riveter WWII Home Front NHP,RORI,National Historical Park,Pacific West ,,2024.0,11.0,3013,9039
Rosie The Riveter WWII Home Front NHP,RORI,National Historical Park,Pacific West ,,2024.0,12.0,2756,8268
Ross Lake NRA,ROLA,National Recreation Area,Pacific West ,WA,2024.0,1.0,6871,7171
Ross Lake NRA,ROLA,National Recreation Area,Pacific West ,WA,2024.0,2.0,7150,8228
Ross Lake NRA,ROLA,National Recreation Area,Pacific West ,WA,2024.0,3.0,9292,33057
Ross Lake NRA,ROLA,National Recreation Area,Pacific West ,WA,2024.0,4.0,42945,68507
Ross Lake NRA,ROLA,National Recreation Area,Pacific West ,WA,2024.0,5.0,122556,301915
Ross Lake NRA,ROLA,National Recreation Area,Pacific West ,WA,2024.0,6.0,190824,776645
Ross Lake NRA,ROLA,National Recreation Area,Pacific West ,WA,2024.0,7.0,189149,1049006
Ross Lake NRA,ROLA,National Recreation Area,Pacific West ,WA,2024.0,8.0,100903,705190
Ross Lake NRA,ROLA,National Recreation Area,Pacific West ,WA,2024.0,9.0,125922,344337
Ross Lake NRA,ROLA,National Recreation Area,Pacific West ,WA,2024.0,10.0,147710,217084
Ross Lake NRA,ROLA,National Recreation Area,Pacific West ,WA,2024.0,11.0,19879,31607
Ross Lake NRA,ROLA,National Recreation Area,Pacific West ,WA,2024.0,12.0,7972,8370
Russell Cave NM,RUCA,National Monument,Southeast ,AL,2024.0,1.0,939,939
Russell Cave NM,RUCA,National Monument,Southeast ,AL,2024.0,2.0,990,1056
Russell Cave NM,RUCA,National Monument,Southeast ,AL,2024.0,3.0,1081,1189
Russell Cave NM,RUCA,National Monument,Southeast ,AL,2024.0,4.0,932,1181
Russell Cave NM,RUCA,National Monument,Southeast ,AL,2024.0,5.0,456,531
Russell Cave NM,RUCA,National Monument,Southeast ,AL,2024.0,6.0,499,754
Russell Cave NM,RUCA,National Monument,Southeast ,AL,2024.0,7.0,896,896
Russell Cave NM,RUCA,National Monument,Southeast ,AL,2024.0,8.0,732,894
Russell Cave NM,RUCA,National Monument,Southeast ,AL,2024.0,9.0,1197,1197
Russell Cave NM,RUCA,National Monument,Southeast ,AL,2024.0,10.0,430,430
Russell Cave NM,RUCA,National Monument,Southeast ,AL,2024.0,11.0,622,770
Russell Cave NM,RUCA,National Monument,Southeast ,AL,2024.0,12.0,487,487
Sagamore Hill NHS,SAHI,National Historic Site,Northeast ,NY,2024.0,1.0,4755,11888
Sagamore Hill NHS,SAHI,National Historic Site,Northeast ,NY,2024.0,2.0,7440,18600
Sagamore Hill NHS,SAHI,National Historic Site,Northeast ,NY,2024.0,3.0,9490,23725
Sagamore Hill NHS,SAHI,National Historic Site,Northeast ,NY,2024.0,4.0,9859,24648
Sagamore Hill NHS,SAHI,National Historic Site,Northeast ,NY,2024.0,5.0,10866,27165
Sagamore Hill NHS,SAHI,National Historic Site,Northeast ,NY,2024.0,6.0,14714,36785
Sagamore Hill NHS,SAHI,National Historic Site,Northeast ,NY,2024.0,7.0,14700,36750
Sagamore Hill NHS,SAHI,National Historic Site,Northeast ,NY,2024.0,8.0,14393,35982
Sagamore Hill NHS,SAHI,National Historic Site,Northeast ,NY,2024.0,9.0,13810,34525
Sagamore Hill NHS,SAHI,National Historic Site,Northeast ,NY,2024.0,10.0,14322,35805
Sagamore Hill NHS,SAHI,National Historic Site,Northeast ,NY,2024.0,11.0,10058,25145
Sagamore Hill NHS,SAHI,National Historic Site,Northeast ,NY,2024.0,12.0,5852,14630
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2024.0,1.0,97058,172657
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2024.0,2.0,119576,219030
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2024.0,3.0,155651,279675
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2024.0,4.0,105405,193397
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2024.0,5.0,76727,143526
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2024.0,6.0,45268,83879
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2024.0,7.0,35125,61186
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2024.0,8.0,34966,58754
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2024.0,9.0,43486,77006
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2024.0,10.0,54395,94868
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2024.0,11.0,83561,149458
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2024.0,12.0,95151,165333
Saint Croix Island IHS,SACR,International Historic Site,Northeast ,ME,2024.0,1.0,0,0
Saint Croix Island IHS,SACR,International Historic Site,Northeast ,ME,2024.0,2.0,0,0
Saint Croix Island IHS,SACR,International Historic Site,Northeast ,ME,2024.0,3.0,0,0
Saint Croix Island IHS,SACR,International Historic Site,Northeast ,ME,2024.0,4.0,682,852
Saint Croix Island IHS,SACR,International Historic Site,Northeast ,ME,2024.0,5.0,1174,1468
Saint Croix Island IHS,SACR,International Historic Site,Northeast ,ME,2024.0,6.0,1854,2318
Saint Croix Island IHS,SACR,International Historic Site,Northeast ,ME,2024.0,7.0,2870,3588
Saint Croix Island IHS,SACR,International Historic Site,Northeast ,ME,2024.0,8.0,2745,3431
Saint Croix Island IHS,SACR,International Historic Site,Northeast ,ME,2024.0,9.0,2192,2740
Saint Croix Island IHS,SACR,International Historic Site,Northeast ,ME,2024.0,10.0,1569,1961
Saint Croix Island IHS,SACR,International Historic Site,Northeast ,ME,2024.0,11.0,422,528
Saint Croix Island IHS,SACR,International Historic Site,Northeast ,ME,2024.0,12.0,0,0
Saint Croix NSR,SACN,National Wild & Scenic River,Midwest ,WI,2024.0,1.0,501,3340
Saint Croix NSR,SACN,National Wild & Scenic River,Midwest ,WI,2024.0,2.0,6622,19728
Saint Croix NSR,SACN,National Wild & Scenic River,Midwest ,WI,2024.0,3.0,6731,20042
Saint Croix NSR,SACN,National Wild & Scenic River,Midwest ,WI,2024.0,4.0,41478,206727
Saint Croix NSR,SACN,National Wild & Scenic River,Midwest ,WI,2024.0,5.0,128775,988523
Saint Croix NSR,SACN,National Wild & Scenic River,Midwest ,WI,2024.0,6.0,181484,1761446
Saint Croix NSR,SACN,National Wild & Scenic River,Midwest ,WI,2024.0,7.0,213217,2011004
Saint Croix NSR,SACN,National Wild & Scenic River,Midwest ,WI,2024.0,8.0,161816,1544155
Saint Croix NSR,SACN,National Wild & Scenic River,Midwest ,WI,2024.0,9.0,99444,1123808
Saint Croix NSR,SACN,National Wild & Scenic River,Midwest ,WI,2024.0,10.0,58276,503482
Saint Croix NSR,SACN,National Wild & Scenic River,Midwest ,WI,2024.0,11.0,1623,15394
Saint Croix NSR,SACN,National Wild & Scenic River,Midwest ,WI,2024.0,12.0,861,2569
Saint Paul's Church NHS,SAPA,National Historic Site,Northeast ,NY,2024.0,1.0,1390,1989
Saint Paul's Church NHS,SAPA,National Historic Site,Northeast ,NY,2024.0,2.0,1200,1729
Saint Paul's Church NHS,SAPA,National Historic Site,Northeast ,NY,2024.0,3.0,1065,1501
Saint Paul's Church NHS,SAPA,National Historic Site,Northeast ,NY,2024.0,4.0,460,599
Saint Paul's Church NHS,SAPA,National Historic Site,Northeast ,NY,2024.0,5.0,1340,1911
Saint Paul's Church NHS,SAPA,National Historic Site,Northeast ,NY,2024.0,6.0,805,1044
Saint Paul's Church NHS,SAPA,National Historic Site,Northeast ,NY,2024.0,7.0,735,1049
Saint Paul's Church NHS,SAPA,National Historic Site,Northeast ,NY,2024.0,8.0,710,974
Saint Paul's Church NHS,SAPA,National Historic Site,Northeast ,NY,2024.0,9.0,625,814
Saint Paul's Church NHS,SAPA,National Historic Site,Northeast ,NY,2024.0,10.0,1960,2856
Saint Paul's Church NHS,SAPA,National Historic Site,Northeast ,NY,2024.0,11.0,1155,1621
Saint Paul's Church NHS,SAPA,National Historic Site,Northeast ,NY,2024.0,12.0,690,935
Saint-Gaudens NHP,SAGA,National Historical Park,Northeast ,NH,2024.0,1.0,450,450
Saint-Gaudens NHP,SAGA,National Historical Park,Northeast ,NH,2024.0,2.0,550,550
Saint-Gaudens NHP,SAGA,National Historical Park,Northeast ,NH,2024.0,3.0,650,650
Saint-Gaudens NHP,SAGA,National Historical Park,Northeast ,NH,2024.0,4.0,850,850
Saint-Gaudens NHP,SAGA,National Historical Park,Northeast ,NH,2024.0,5.0,1707,3414
Saint-Gaudens NHP,SAGA,National Historical Park,Northeast ,NH,2024.0,6.0,3284,6568
Saint-Gaudens NHP,SAGA,National Historical Park,Northeast ,NH,2024.0,7.0,6243,12486
Saint-Gaudens NHP,SAGA,National Historical Park,Northeast ,NH,2024.0,8.0,5199,10398
Saint-Gaudens NHP,SAGA,National Historical Park,Northeast ,NH,2024.0,9.0,3688,7376
Saint-Gaudens NHP,SAGA,National Historical Park,Northeast ,NH,2024.0,10.0,3240,6480
Saint-Gaudens NHP,SAGA,National Historical Park,Northeast ,NH,2024.0,11.0,494,494
Saint-Gaudens NHP,SAGA,National Historical Park,Northeast ,NH,2024.0,12.0,330,330
Salem Maritime NHS,SAMA,National Historic Site,Northeast ,MA,2024.0,1.0,5853,2926
Salem Maritime NHS,SAMA,National Historic Site,Northeast ,MA,2024.0,2.0,7112,3556
Salem Maritime NHS,SAMA,National Historic Site,Northeast ,MA,2024.0,3.0,13092,6548
Salem Maritime NHS,SAMA,National Historic Site,Northeast ,MA,2024.0,4.0,26521,13261
Salem Maritime NHS,SAMA,National Historic Site,Northeast ,MA,2024.0,5.0,31387,15698
Salem Maritime NHS,SAMA,National Historic Site,Northeast ,MA,2024.0,6.0,71190,36970
Salem Maritime NHS,SAMA,National Historic Site,Northeast ,MA,2024.0,7.0,74134,38266
Salem Maritime NHS,SAMA,National Historic Site,Northeast ,MA,2024.0,8.0,42957,34197
Salem Maritime NHS,SAMA,National Historic Site,Northeast ,MA,2024.0,9.0,91878,55397
Salem Maritime NHS,SAMA,National Historic Site,Northeast ,MA,2024.0,10.0,96290,51384
Salem Maritime NHS,SAMA,National Historic Site,Northeast ,MA,2024.0,11.0,20722,10397
Salem Maritime NHS,SAMA,National Historic Site,Northeast ,MA,2024.0,12.0,7695,3848
Salinas Pueblo Missions NM,SAPU,National Monument,Intermountain ,NM,2024.0,1.0,2334,4558
Salinas Pueblo Missions NM,SAPU,National Monument,Intermountain ,NM,2024.0,2.0,3091,6000
Salinas Pueblo Missions NM,SAPU,National Monument,Intermountain ,NM,2024.0,3.0,2935,6268
Salinas Pueblo Missions NM,SAPU,National Monument,Intermountain ,NM,2024.0,4.0,3729,7382
Salinas Pueblo Missions NM,SAPU,National Monument,Intermountain ,NM,2024.0,5.0,4990,8384
Salinas Pueblo Missions NM,SAPU,National Monument,Intermountain ,NM,2024.0,6.0,2769,5550
Salinas Pueblo Missions NM,SAPU,National Monument,Intermountain ,NM,2024.0,7.0,2559,5478
Salinas Pueblo Missions NM,SAPU,National Monument,Intermountain ,NM,2024.0,8.0,3266,6741
Salinas Pueblo Missions NM,SAPU,National Monument,Intermountain ,NM,2024.0,9.0,3169,6168
Salinas Pueblo Missions NM,SAPU,National Monument,Intermountain ,NM,2024.0,10.0,4167,8106
Salinas Pueblo Missions NM,SAPU,National Monument,Intermountain ,NM,2024.0,11.0,2835,5698
Salinas Pueblo Missions NM,SAPU,National Monument,Intermountain ,NM,2024.0,12.0,2262,4376
Salt River Bay NHP & EPRES,SARI,National Historical Park,Southeast ,VI,2024.0,1.0,1694,4478
Salt River Bay NHP & EPRES,SARI,National Historical Park,Southeast ,VI,2024.0,2.0,1427,3671
Salt River Bay NHP & EPRES,SARI,National Historical Park,Southeast ,VI,2024.0,3.0,2244,5572
Salt River Bay NHP & EPRES,SARI,National Historical Park,Southeast ,VI,2024.0,4.0,1228,2984
Salt River Bay NHP & EPRES,SARI,National Historical Park,Southeast ,VI,2024.0,5.0,1124,2718
Salt River Bay NHP & EPRES,SARI,National Historical Park,Southeast ,VI,2024.0,6.0,1177,3021
Salt River Bay NHP & EPRES,SARI,National Historical Park,Southeast ,VI,2024.0,7.0,1082,2914
Salt River Bay NHP & EPRES,SARI,National Historical Park,Southeast ,VI,2024.0,8.0,584,1520
Salt River Bay NHP & EPRES,SARI,National Historical Park,Southeast ,VI,2024.0,9.0,273,731
Salt River Bay NHP & EPRES,SARI,National Historical Park,Southeast ,VI,2024.0,10.0,373,909
Salt River Bay NHP & EPRES,SARI,National Historical Park,Southeast ,VI,2024.0,11.0,610,1534
Salt River Bay NHP & EPRES,SARI,National Historical Park,Southeast ,VI,2024.0,12.0,1369,3811
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TX,2024.0,1.0,95111,128443
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TX,2024.0,2.0,72802,97959
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TX,2024.0,3.0,120258,171551
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TX,2024.0,4.0,170239,248866
